"","x"
"2531","chr3-66372624-66373045"
"2532","chr3-66377756-66378629"
"2533","chr3-66386229-66387242"
"2534","chr3-66393150-66394736"
"2535","chr3-66407704-66408186"
"2536","chr3-66472297-66473048"
"2537","chr3-66480651-66482128"
"2538","chr3-66483443-66483878"
"2539","chr3-66488539-66488771"
"2540","chr3-66490137-66490728"
"2541","chr3-66494869-66495341"
"2542","chr3-66496752-66498056"
"2543","chr3-66499161-66501973"
"2544","chr3-66582547-66583327"
"2545","chr3-9136126-9136457"
"2546","chr3-9390566-9391501"
"2547","chr3-9393629-9394002"
"2548","chr3-9395182-9400234"
"2549","chr3-9404655-9405111"
"2550","chr3-9410093-9411129"
"2551","chr3-9422650-9423500"
"2552","chr3-99808173-99808558"
"2553","chr3-99816809-99819184"
"2554","chr3-99831895-99832469"
"2555","chr3-99875394-99876957"
"2556","chr3-99895215-99896820"
"2557","chr4-105057185-105062171"
"2558","chr4-105135726-105136452"
"2559","chr4-105140490-105141358"
"2560","chr4-105144405-105148460"
"2561","chr4-105149017-105150329"
"2562","chr4-105196216-105197177"
"2563","chr4-113564443-113565747"
"2564","chr4-113616446-113616850"
"2565","chr4-113636272-113637414"
"2566","chr4-113638073-113638348"
"2567","chr4-113639312-113639680"
"2568","chr4-113640972-113641391"
"2569","chr4-113673442-113673885"
"2570","chr4-113677175-113677835"
"2571","chr4-113682957-113684054"
"2572","chr4-113692758-113693316"
"2573","chr4-113739185-113739666"
"2574","chr4-113759679-113763463"
"2575","chr4-113772472-113773494"
"2576","chr4-113781448-113781846"
"2577","chr4-113784527-113786137"
"2578","chr4-113824970-113825808"
"2579","chr4-113837311-113838820"
"2580","chr4-119626927-119629519"
"2581","chr4-143183653-143187122"
"2582","chr4-143187879-143189885"
"2583","chr4-147616719-147618587"
"2584","chr4-147682663-147685186"
"2585","chr4-147708066-147708577"
"2586","chr4-147730774-147733641"
"2587","chr4-158652931-158653118"
"2588","chr4-158663157-158664459"
"2589","chr4-158667593-158668089"
"2590","chr4-158670698-158673254"
"2591","chr4-158722248-158724526"
"2592","chr4-158729887-158730391"
"2593","chr4-158766199-158770757"
"2594","chr4-158777816-158778651"
"2595","chr4-168816536-168817207"
"2596","chr4-168831068-168833338"
"2597","chr4-168877592-168879773"
"2598","chr4-168923753-168924082"
"2599","chr4-38534620-38535333"
"2600","chr4-38560856-38561159"
"2601","chr4-38562586-38563238"
"2602","chr4-38574322-38575118"
"2603","chr4-38582419-38583605"
"2604","chr4-38600545-38601749"
"2605","chr4-38605456-38605517"
"2606","chr4-38609578-38610042"
"2607","chr4-38610865-38612076"
"2608","chr4-38620202-38621733"
"2609","chr4-38625497-38626019"
"2610","chr4-38647255-38647558"
"2611","chr4-38648915-38649273"
"2612","chr4-38653666-38656593"
"2613","chr4-38659055-38660088"
"2614","chr4-38661280-38667988"
"2615","chr4-38669194-38676180"
"2616","chr4-38677362-38678330"
"2617","chr4-38683043-38683598"
"2618","chr4-38684200-38685091"
"2619","chr4-38687660-38688090"
"2620","chr4-38730692-38731570"
"2621","chr4-38759320-38759973"
"2622","chr4-38760879-38762970"
"2623","chr4-40433137-40434174"
"2624","chr4-40452160-40452541"
"2625","chr4-40502168-40503435"
"2626","chr4-40515212-40516248"
"2627","chr4-40550198-40552100"
"2628","chr4-40553861-40555541"
"2629","chr4-40563385-40565660"
"2630","chr4-40572089-40574741"
"2631","chr4-40575719-40578134"
"2632","chr4-40585974-40588334"
"2633","chr4-40600589-40602232"
"2634","chr4-40621163-40623463"
"2635","chr4-40628888-40631388"
"2636","chr4-40672358-40673715"
"2637","chr4-40720699-40724142"
"2638","chr4-40729941-40732542"
"2639","chr4-55345674-55348013"
"2640","chr4-55386104-55386414"
"2641","chr4-55394998-55399804"
"2642","chr4-55409464-55409918"
"2643","chr4-55435232-55435574"
"2644","chr4-55445438-55445575"
"2645","chr4-55447081-55447748"
"2646","chr4-56821133-56822304"
"2647","chr4-56836403-56837117"
"2648","chr4-56871587-56871791"
"2649","chr4-56906387-56910011"
"2650","chr4-56960260-56960661"
"2651","chr4-56976023-56980163"
"2652","chr4-82852263-82852626"
"2653","chr4-82865380-82866399"
"2654","chr4-82889748-82894176"
"2655","chr4-82898189-82902637"
"2656","chr4-82903641-82904233"
"2657","chr4-82905142-82905743"
"2658","chr4-82989343-82990325"
"2659","chr4-83009607-83014332"
"2660","chr4-83022722-83023518"
"2661","chr4-83033507-83036196"
"2662","chr4-83054943-83055351"
"2663","chr4-83073745-83074723"
"2664","chr4-83080415-83080791"
"2665","chr4-83082653-83085732"
"2666","chr5-109688322-109693187"
"2667","chr5-109694517-109696250"
"2668","chr5-109849261-109850201"
"2669","chr5-109856859-109858211"
"2670","chr5-109876333-109876661"
"2671","chr5-111472523-111472900"
"2672","chr5-111511291-111513553"
"2673","chr5-111529340-111532213"
"2674","chr5-111550462-111551013"
"2675","chr5-115178954-115180856"
"2676","chr5-115208919-115209993"
"2677","chr5-115246383-115246738"
"2678","chr5-115261829-115263378"
"2679","chr5-115295761-115297281"
"2680","chr5-115309759-115310086"
"2681","chr5-118987621-118989335"
"2682","chr5-119021859-119022686"
"2683","chr5-119030893-119033188"
"2684","chr5-119063626-119064105"
"2685","chr5-119069991-119072260"
"2686","chr5-119187588-119188271"
"2687","chr5-126972167-126973654"
"2688","chr5-126987626-126988700"
"2689","chr5-127028709-127032288"
"2690","chr5-127072727-127074059"
"2691","chr5-138028226-138030322"
"2692","chr5-138031583-138034236"
"2693","chr5-138035700-138036623"
"2694","chr5-138068699-138069180"
"2695","chr5-138077053-138077503"
"2696","chr5-138080960-138081804"
"2697","chr5-138092986-138093548"
"2698","chr5-138102776-138103463"
"2699","chr5-138132950-138133881"
"2700","chr5-138523955-138524696"
"2701","chr5-138529201-138531926"
"2702","chr5-138532434-138548624"
"2703","chr5-138552753-138554111"
"2704","chr5-138563799-138566423"
"2705","chr5-138567814-138568903"
"2706","chr5-138569770-138576774"
"2707","chr5-138579011-138579908"
"2708","chr5-138610680-138612241"
"2709","chr5-138641753-138642259"
"2710","chr5-138653790-138655171"
"2711","chr5-138661283-138661890"
"2712","chr5-138662417-138663779"
"2713","chr5-138668386-138669083"
"2714","chr5-138724290-138725494"
"2715","chr5-138741996-138743032"
"2716","chr5-138752393-138754605"
"2717","chr5-138789687-138790062"
"2718","chr5-140590995-140592412"
"2719","chr5-140594200-140596853"
"2720","chr5-140601404-140604229"
"2721","chr5-140606697-140607749"
"2722","chr5-140608675-140610441"
"2723","chr5-140611082-140612876"
"2724","chr5-140629720-140635772"
"2725","chr5-140638510-140640432"
"2726","chr5-140641513-140642050"
"2727","chr5-140646678-140648784"
"2728","chr5-140659887-140660116"
"2729","chr5-140663068-140665947"
"2730","chr5-140672626-140673837"
"2731","chr5-140690467-140692207"
"2732","chr5-140699039-140701320"
"2733","chr5-140710372-140711764"
"2734","chr5-140720007-140720649"
"2735","chr5-140725704-140726465"
"2736","chr5-169581480-169582219"
"2737","chr5-169583010-169584625"
"2738","chr5-169635888-169638676"
"2739","chr5-169648615-169650071"
"2740","chr5-179815780-179826299"
"2741","chr5-179826993-179828276"
"2742","chr5-179829047-179829391"
"2743","chr5-179832229-179833865"
"2744","chr5-179836153-179838497"
"2745","chr5-179852033-179853497"
"2746","chr5-179857777-179859821"
"2747","chr5-179866648-179866859"
"2748","chr5-179870557-179870791"
"2749","chr5-179906306-179908952"
"2750","chr5-179913850-179914773"
"2751","chr5-179919585-179919902"
"2752","chr5-179923351-179923940"
"2753","chr5-179970835-179971828"
"2754","chr5-179975064-179975776"
"2755","chr5-36150714-36153072"
"2756","chr5-36168789-36169167"
"2757","chr5-36236747-36237113"
"2758","chr5-36239654-36243314"
"2759","chr5-40736259-40736725"
"2760","chr5-40754089-40756805"
"2761","chr5-40795934-40799142"
"2762","chr5-40828718-40832134"
"2763","chr5-40833356-40836455"
"2764","chr5-40840929-40841863"
"2765","chr5-40879435-40879729"
"2766","chr5-6582974-6583421"
"2767","chr5-6632077-6634738"
"2768","chr5-6645230-6646231"
"2769","chr5-66595972-66597278"
"2770","chr5-66828259-66829497"
"2771","chr5-6711598-6718476"
"2772","chr5-6720028-6720474"
"2773","chr5-6721408-6722618"
"2774","chr5-6727987-6728527"
"2775","chr5-6729226-6730651"
"2776","chr5-6736797-6737919"
"2777","chr5-6745530-6746051"
"2778","chr5-7815838-7816690"
"2779","chr5-7849819-7851471"
"2780","chr5-7858412-7858570"
"2781","chr5-7868246-7870202"
"2782","chr5-7871724-7872042"
"2783","chr5-7872886-7873752"
"2784","chr5-7878352-7879543"
"2785","chr5-78981283-78981705"
"2786","chr5-78983447-78986321"
"2787","chr5-78993310-78993462"
"2788","chr5-81537909-81538690"
"2789","chr5-81631002-81631508"
"2790","chr5-81736044-81736363"
"2791","chr5-81749028-81752447"
"2792","chr5-81759214-81759885"
"2793","chr5-81778255-81780437"
"2794","chr5-81787905-81788187"
"2795","chr5-81817777-81818473"
"2796","chr5-81820909-81821246"
"2797","chr5-81823302-81823730"
"2798","chr5-81838306-81838982"
"2799","chr5-81848421-81848744"
"2800","chr5-81850399-81853360"
"2801","chr5-82173934-82175010"
"2802","chr5-82225513-82225976"
"2803","chr5-82273201-82274873"
"2804","chr5-82277158-82279373"
"2805","chr5-82351764-82352232"
"2806","chr5-82356743-82357918"
"2807","chr5-87182610-87182958"
"2808","chr5-87267063-87269523"
"2809","chr5-87282205-87282980"
"2810","chr5-87297516-87299104"
"2811","chr5-87334721-87335032"
"2812","chr5-87340199-87341299"
"2813","chr5-87395498-87397393"
"2814","chr5-87398840-87401186"
"2815","chr5-87403287-87404107"
"2816","chr5-87405016-87413756"
"2817","chr5-87424878-87425292"
"2818","chr6-10719149-10723885"
"2819","chr6-10732931-10733700"
"2820","chr6-10746706-10748703"
"2821","chr6-10751664-10752217"
"2822","chr6-10759329-10759745"
"2823","chr6-10801215-10801645"
"2824","chr6-10837253-10839479"
"2825","chr6-10901512-10902441"
"2826","chr6-109490718-109492117"
"2827","chr6-109515454-109517325"
"2828","chr6-109526843-109527436"
"2829","chr6-109596150-109596270"
"2830","chr6-109606322-109606746"
"2831","chr6-109628599-109628915"
"2832","chr6-109679286-109679472"
"2833","chr6-109690176-109692069"
"2834","chr6-109693049-109693581"
"2835","chr6-109697190-109697795"
"2836","chr6-109701376-109702198"
"2837","chr6-109705083-109705699"
"2838","chr6-109706446-109706949"
"2839","chr6-116100222-116102078"
"2840","chr6-116216981-116217419"
"2841","chr6-116250505-116255501"
"2842","chr6-116264967-116265950"
"2843","chr6-116267788-116269269"
"2844","chr6-116272282-116272635"
"2845","chr6-116274179-116274669"
"2846","chr6-116275290-116281915"
"2847","chr6-116287646-116288112"
"2848","chr6-127736911-127737482"
"2849","chr6-127792526-127793093"
"2850","chr6-127813608-127813803"
"2851","chr6-127855560-127856004"
"2852","chr6-127879764-127880840"
"2853","chr6-127893579-127894422"
"2854","chr6-127900629-127901712"
"2855","chr6-127907929-127908707"
"2856","chr6-129936475-129936959"
"2857","chr6-130017900-130021663"
"2858","chr6-130027771-130029957"
"2859","chr6-130037214-130037615"
"2860","chr6-130075251-130075610"
"2861","chr6-130106368-130106789"
"2862","chr6-130116226-130116685"
"2863","chr6-130120685-130121167"
"2864","chr6-130128364-130128659"
"2865","chr6-130131260-130133423"
"2866","chr6-130134486-130135092"
"2867","chr6-130138103-130139282"
"2868","chr6-130140055-130140921"
"2869","chr6-136643896-136644930"
"2870","chr6-136647081-136648111"
"2871","chr6-136723774-136724216"
"2872","chr6-136739514-136739851"
"2873","chr6-136751127-136754448"
"2874","chr6-136756264-136757567"
"2875","chr6-136760546-136762814"
"2876","chr6-136763654-136765536"
"2877","chr6-136767340-136768023"
"2878","chr6-136771218-136771763"
"2879","chr6-136772557-136773038"
"2880","chr6-136774334-136775582"
"2881","chr6-136782301-136782785"
"2882","chr6-136783382-136786010"
"2883","chr6-136786590-136790151"
"2884","chr6-136790655-136793950"
"2885","chr6-136821722-136823761"
"2886","chr6-138765921-138766286"
"2887","chr6-138772679-138774550"
"2888","chr6-138795758-138796349"
"2889","chr6-138816008-138816454"
"2890","chr6-138824683-138825167"
"2891","chr6-143400656-143401131"
"2892","chr6-143427147-143427662"
"2893","chr6-143449542-143451817"
"2894","chr6-143498489-143498742"
"2895","chr6-143510711-143512280"
"2896","chr6-143513329-143513773"
"2897","chr6-143528025-143529216"
"2898","chr6-143536109-143540239"
"2899","chr6-143541081-143541526"
"2900","chr6-143542883-143546500"
"2901","chr6-143549639-143549959"
"2902","chr6-143554405-143555753"
"2903","chr6-149128330-149130156"
"2904","chr6-149139991-149141426"
"2905","chr6-149147888-149148869"
"2906","chr6-149152985-149153997"
"2907","chr6-149166609-149167295"
"2908","chr6-149168866-149169248"
"2909","chr6-149182251-149182687"
"2910","chr6-149190116-149190695"
"2911","chr6-149210368-149211537"
"2912","chr6-149212777-149213892"
"2913","chr6-149217561-149218019"
"2914","chr6-149230620-149235924"
"2915","chr6-149246447-149247663"
"2916","chr6-149248686-149249616"
"2917","chr6-149250134-149250950"
"2918","chr6-149257792-149258292"
"2919","chr6-149259376-149260594"
"2920","chr6-149261263-149262142"
"2921","chr6-149264378-149265113"
"2922","chr6-149266104-149267365"
"2923","chr6-149270567-149273874"
"2924","chr6-149274419-149274947"
"2925","chr6-149316354-149321325"
"2926","chr6-149324426-149325102"
"2927","chr6-149331626-149331807"
"2928","chr6-149336042-149336284"
"2929","chr6-149337475-149337869"
"2930","chr6-149342221-149343876"
"2931","chr6-149354078-149354342"
"2932","chr6-149365182-149366894"
"2933","chr6-149368076-149368492"
"2934","chr6-149373496-149373890"
"2935","chr6-149386258-149386580"
"2936","chr6-149405690-149406671"
"2937","chr6-149431618-149432589"
"2938","chr6-149450374-149452055"
"2939","chr6-149454279-149454934"
"2940","chr6-149465523-149466460"
"2941","chr6-149468062-149469354"
"2942","chr6-149471628-149472108"
"2943","chr6-149473007-149474911"
"2944","chr6-150987396-150987977"
"2945","chr6-151014322-151014721"
"2946","chr6-151372124-151375285"
"2947","chr6-151376455-151376848"
"2948","chr6-151379715-151382104"
"2949","chr6-151384927-151385710"
"2950","chr6-151388259-151394227"
"2951","chr6-151406025-151406472"
"2952","chr6-151412742-151414393"
"2953","chr6-151440611-151441326"
"2954","chr6-151451390-151453469"
"2955","chr6-151475670-151476321"
"2956","chr6-151481607-151483200"
"2957","chr6-151493338-151495048"
"2958","chr6-154154364-154154985"
"2959","chr6-154155978-154158008"
"2960","chr6-154164334-154164771"
"2961","chr6-154165321-154166531"
"2962","chr6-154169371-154170540"
"2963","chr6-154172593-154172706"
"2964","chr6-154218325-154219925"
"2965","chr6-154223795-154224360"
"2966","chr6-154225777-154226067"
"2967","chr6-154229515-154232740"
"2968","chr6-154233751-154234812"
"2969","chr6-154239358-154239818"
"2970","chr6-154241099-154241512"
"2971","chr6-154242959-154248515"
"2972","chr6-154249334-154251463"
"2973","chr6-154252645-154253305"
"2974","chr6-154256880-154258752"
"2975","chr6-154266761-154266877"
"2976","chr6-154267504-154268418"
"2977","chr6-154276991-154278168"
"2978","chr6-154301934-154302749"
"2979","chr6-162726759-162728852"
"2980","chr6-162733440-162733934"
"2981","chr6-20168536-20170291"
"2982","chr6-20173562-20174766"
"2983","chr6-20205635-20207477"
"2984","chr6-20211031-20213807"
"2985","chr6-20291584-20292298"
"2986","chr6-20318823-20321114"
"2987","chr6-20325803-20326719"
"2988","chr6-20335778-20336573"
"2989","chr6-20365363-20367573"
"2990","chr6-20377681-20378045"
"2991","chr6-20399555-20405156"
"2992","chr6-20409349-20410481"
"2993","chr6-20411353-20411923"
"2994","chr6-20415771-20416992"
"2995","chr6-20417808-20418234"
"2996","chr6-20424621-20425222"
"2997","chr6-20454170-20454606"
"2998","chr6-20528094-20529542"
"2999","chr6-20533842-20535368"
"3000","chr6-20564191-20564462"
"3001","chr6-2897930-2898969"
"3002","chr6-2899479-2903822"
"3003","chr6-2908407-2909029"
"3004","chr6-2910587-2912334"
"3005","chr6-2918780-2919574"
"3006","chr6-2931777-2932825"
"3007","chr6-2935851-2938048"
"3008","chr6-2939609-2941375"
"3009","chr6-2942449-2944026"
"3010","chr6-2951502-2953271"
"3011","chr6-2957881-2958955"
"3012","chr6-2970053-2972477"
"3013","chr6-2973645-2974123"
"3014","chr6-2980840-2982899"
"3015","chr6-2987665-2991768"
"3016","chr6-2997995-3000789"
"3017","chr6-3001577-3002454"
"3018","chr6-3022462-3027817"
"3019","chr6-3031817-3032258"
"3020","chr6-3045870-3046725"
"3021","chr6-3052708-3054569"
"3022","chr6-3055597-3056637"
"3023","chr6-3059008-3059465"
"3024","chr6-3063332-3066363"
"3025","chr6-3067525-3070118"
"3026","chr6-3075371-3076012"
"3027","chr6-3081892-3082450"
"3028","chr6-40387113-40387428"
"3029","chr6-40389067-40389774"
"3030","chr6-40391098-40391518"
"3031","chr6-40477308-40478346"
"3032","chr6-40586920-40588278"
"3033","chr6-40640488-40641138"
"3034","chr6-42959849-42961424"
"3035","chr6-42963543-42964276"
"3036","chr6-42971311-42971574"
"3037","chr6-42977879-42980445"
"3038","chr6-42983568-42986519"
"3039","chr6-42987612-42988100"
"3040","chr6-43009114-43009541"
"3041","chr6-43011287-43015445"
"3042","chr6-43016057-43017320"
"3043","chr6-43020637-43022454"
"3044","chr6-43052173-43054860"
"3045","chr6-43058559-43060785"
"3046","chr6-43069931-43070448"
"3047","chr6-43075506-43077413"
"3048","chr6-43093630-43094260"
"3049","chr6-43096535-43096964"
"3050","chr6-43129822-43130145"
"3051","chr6-43141566-43144249"
"3052","chr6-72613403-72613907"
"3053","chr6-72616198-72616805"
"3054","chr6-72619706-72623632"
"3055","chr6-72624589-72624890"
"3056","chr6-72669463-72669672"
"3057","chr6-72814286-72814519"
"3058","chr6-73509779-73524658"
"3059","chr6-73566904-73567639"
"3060","chr6-73571259-73572114"
"3061","chr6-73579389-73581336"
"3062","chr6-73585115-73586913"
"3063","chr6-73610388-73611064"
"3064","chr6-73645321-73646028"
"3065","chr6-73652201-73655699"
"3066","chr6-73657182-73657702"
"3067","chr6-73675414-73675894"
"3068","chr6-73695225-73697492"
"3069","chr6-73713820-73714622"
"3070","chr6-73724706-73725777"
"3071","chr6-73733022-73733555"
"3072","chr6-80338251-80338645"
"3073","chr7-101716926-101719338"
"3074","chr7-101740714-101741813"
"3075","chr7-101743070-101744717"
"3076","chr7-101746091-101747601"
"3077","chr7-101754300-101755103"
"3078","chr7-101796658-101797365"
"3079","chr7-101803756-101805337"
"3080","chr7-101813829-101818293"
"3081","chr7-101848274-101848528"
"3082","chr7-101855792-101857923"
"3083","chr7-101882028-101883391"
"3084","chr7-101884778-101885893"
"3085","chr7-101891947-101892852"
"3086","chr7-101990665-101991622"
"3087","chr7-102028424-102028750"
"3088","chr7-102044847-102046497"
"3089","chr7-103061888-103062322"
"3090","chr7-103065681-103066066"
"3091","chr7-103073871-103076122"
"3092","chr7-103076737-103077176"
"3093","chr7-103148524-103150175"
"3094","chr7-103155350-103156124"
"3095","chr7-105581109-105581922"
"3096","chr7-105589378-105589888"
"3097","chr7-105652311-105652795"
"3098","chr7-105656882-105657512"
"3099","chr7-105673546-105674804"
"3100","chr7-105675675-105679643"
"3101","chr7-105687929-105688371"
"3102","chr7-105689110-105692856"
"3103","chr7-105693532-105694023"
"3104","chr7-105707853-105708365"
"3105","chr7-105760211-105761273"
"3106","chr7-105806174-105807766"
"3107","chr7-105808829-105810038"
"3108","chr7-105848733-105850837"
"3109","chr7-105857401-105858063"
"3110","chr7-105875485-105879444"
"3111","chr7-105885442-105885738"
"3112","chr7-110994005-110994951"
"3113","chr7-111009534-111010147"
"3114","chr7-111012781-111014116"
"3115","chr7-111019288-111019691"
"3116","chr7-111024868-111025735"
"3117","chr7-111029571-111030124"
"3118","chr7-111081521-111084085"
"3119","chr7-111089833-111090214"
"3120","chr7-111090827-111091346"
"3121","chr7-111091857-111092079"
"3122","chr7-111092697-111093322"
"3123","chr7-111098572-111099065"
"3124","chr7-111137676-111138709"
"3125","chr7-112789485-112791108"
"3126","chr7-112798376-112799312"
"3127","chr7-112937706-112941087"
"3128","chr7-114865551-114865985"
"3129","chr7-114916245-114917110"
"3130","chr7-114918628-114919517"
"3131","chr7-114920818-114924736"
"3132","chr7-114925461-114925857"
"3133","chr7-114928181-114928742"
"3134","chr7-114930846-114932255"
"3135","chr7-114932769-114934432"
"3136","chr7-114949361-114949687"
"3137","chr7-114970315-114970716"
"3138","chr7-114997490-114998058"
"3139","chr7-115006029-115006298"
"3140","chr7-115008382-115010181"
"3141","chr7-115019778-115020747"
"3142","chr7-135508764-135511220"
"3143","chr7-135512040-135512736"
"3144","chr7-135557297-135559248"
"3145","chr7-135621241-135621631"
"3146","chr7-135645274-135645715"
"3147","chr7-135661435-135663457"
"3148","chr7-135672802-135673177"
"3149","chr7-140058600-140063729"
"3150","chr7-140069590-140069996"
"3151","chr7-140078397-140079410"
"3152","chr7-140082760-140085810"
"3153","chr7-140108760-140109186"
"3154","chr7-140156753-140156865"
"3155","chr7-140165586-140165811"
"3156","chr7-140174709-140179103"
"3157","chr7-140209786-140211128"
"3158","chr7-140211952-140212936"
"3159","chr7-140214092-140214485"
"3160","chr7-140222586-140224599"
"3161","chr7-140225326-140226213"
"3162","chr7-140228398-140233859"
"3163","chr7-140238697-140239976"
"3164","chr7-140241751-140242911"
"3165","chr7-140251664-140254118"
"3166","chr7-140259992-140260747"
"3167","chr7-140261290-140262028"
"3168","chr7-140262535-140264037"
"3169","chr7-140268891-140269578"
"3170","chr7-21338652-21339420"
"3171","chr7-21352303-21354211"
"3172","chr7-21354969-21356268"
"3173","chr7-21357166-21357551"
"3174","chr7-21383221-21384301"
"3175","chr7-21412433-21413020"
"3176","chr7-21426177-21430896"
"3177","chr7-27661340-27664471"
"3178","chr7-27697657-27698747"
"3179","chr7-33039345-33041923"
"3180","chr7-33047843-33048338"
"3181","chr7-33050001-33051196"
"3182","chr7-33054023-33055076"
"3183","chr7-33061549-33063769"
"3184","chr7-33107296-33110254"
"3185","chr7-33128657-33130627"
"3186","chr7-33191314-33191698"
"3187","chr7-39633423-39634685"
"3188","chr7-39731965-39736151"
"3189","chr7-39742139-39742684"
"3190","chr7-39746145-39746556"
"3191","chr7-39833158-39833698"
"3192","chr7-66651915-66652428"
"3193","chr7-66652971-66656744"
"3194","chr7-66659484-66659754"
"3195","chr7-66662523-66662778"
"3196","chr7-66664662-66665117"
"3197","chr7-66678987-66683410"
"3198","chr7-66683958-66685111"
"3199","chr7-66685951-66686450"
"3200","chr7-66692722-66693594"
"3201","chr7-66694598-66695181"
"3202","chr7-66696668-66698956"
"3203","chr7-66732219-66732452"
"3204","chr7-66737632-66743968"
"3205","chr7-66745451-66746847"
"3206","chr7-66748783-66749841"
"3207","chr7-66750621-66752336"
"3208","chr7-66755011-66755619"
"3209","chr7-66758223-66763408"
"3210","chr7-66767603-66767800"
"3211","chr7-66817123-66817814"
"3212","chr7-66825541-66825957"
"3213","chr7-66836933-66837431"
"3214","chr7-66839858-66840379"
"3215","chr7-66842849-66849062"
"3216","chr7-66860165-66860633"
"3217","chr7-7920427-7920969"
"3218","chr7-7944269-7945482"
"3219","chr7-7964706-7965512"
"3220","chr7-7967547-7972585"
"3221","chr7-7976659-7977208"
"3222","chr7-7989612-7990151"
"3223","chr7-8014969-8015683"
"3224","chr7-8035614-8036370"
"3225","chr7-8105654-8106055"
"3226","chr7-8114163-8114591"
"3227","chr7-8115397-8116139"
"3228","chr7-8124912-8127707"
"3229","chr7-8128524-8129775"
"3230","chr7-8131575-8134870"
"3231","chr7-8141044-8141523"
"3232","chr7-8143185-8144363"
"3233","chr7-8148838-8149840"
"3234","chr7-8152338-8153150"
"3235","chr7-87886843-87887281"
"3236","chr7-87933446-87935436"
"3237","chr7-90345351-90348194"
"3238","chr7-90402951-90404542"
"3239","chr7-90427769-90428125"
"3240","chr7-90455383-90455779"
"3241","chr7-90463111-90463815"
"3242","chr7-98989067-98989930"
"3243","chr7-99005722-99006107"
"3244","chr7-99040299-99040984"
"3245","chr7-99108929-99109548"
"3246","chr7-99111854-99112477"
"3247","chr7-99118517-99119145"
"3248","chr7-99141124-99145171"
"3249","chr7-99218399-99218913"
"3250","chr8-10825260-10825770"
"3251","chr8-10838624-10840663"
"3252","chr8-10850433-10850890"
"3253","chr8-10928188-10928918"
"3254","chr8-10965501-10966020"
"3255","chr8-11014900-11017401"
"3256","chr8-11048107-11048506"
"3257","chr8-11163632-11163787"
"3258","chr8-11199037-11202359"
"3259","chr8-11279489-11279890"
"3260","chr8-11283548-11285617"
"3261","chr8-124490235-124492845"
"3262","chr8-124494496-124494703"
"3263","chr8-124525824-124526349"
"3264","chr8-124527140-124527785"
"3265","chr8-124538055-124540036"
"3266","chr8-124544919-124545860"
"3267","chr8-124555841-124556602"
"3268","chr8-124561648-124562214"
"3269","chr8-124562878-124565838"
"3270","chr8-124566809-124566967"
"3271","chr8-124579184-124580034"
"3272","chr8-124585787-124586568"
"3273","chr8-124592654-124596694"
"3274","chr8-124600414-124602115"
"3275","chr8-124604120-124605933"
"3276","chr8-124606796-124608580"
"3277","chr8-124610266-124612784"
"3278","chr8-124627794-124628808"
"3279","chr8-124629413-124631563"
"3280","chr8-124635132-124635881"
"3281","chr8-124636923-124638688"
"3282","chr8-124639930-124642883"
"3283","chr8-124643763-124644915"
"3284","chr8-124647693-124648084"
"3285","chr8-124649574-124651976"
"3286","chr8-124654948-124655983"
"3287","chr8-124659907-124661998"
"3288","chr8-124663216-124664010"
"3289","chr8-124673132-124674116"
"3290","chr8-124686003-124690613"
"3291","chr8-124702436-124703536"
"3292","chr8-124708376-124711619"
"3293","chr8-124713850-124715419"
"3294","chr8-124720246-124721173"
"3295","chr8-124726319-124729109"
"3296","chr8-124750656-124752545"
"3297","chr8-124757111-124758021"
"3298","chr8-124761615-124762925"
"3299","chr8-124788671-124790736"
"3300","chr8-127733640-127740565"
"3301","chr8-127741779-127742622"
"3302","chr8-127759275-127761304"
"3303","chr8-127763308-127764013"
"3304","chr8-127793559-127796604"
"3305","chr8-127799414-127800121"
"3306","chr8-127875419-127876538"
"3307","chr8-127886988-127887463"
"3308","chr8-127889877-127890581"
"3309","chr8-127911768-127912015"
"3310","chr8-127915623-127918477"
"3311","chr8-127919020-127919757"
"3312","chr8-127920740-127921973"
"3313","chr8-127931145-127932270"
"3314","chr8-127936368-127936759"
"3315","chr8-127959142-127960912"
"3316","chr8-127964919-127965620"
"3317","chr8-127970827-127971511"
"3318","chr8-127973717-127974500"
"3319","chr8-127975230-127978753"
"3320","chr8-127979458-127983137"
"3321","chr8-127987646-127988273"
"3322","chr8-127991697-127994308"
"3323","chr8-127996393-127997310"
"3324","chr8-128000923-128001594"
"3325","chr8-128014703-128015031"
"3326","chr8-128030581-128031646"
"3327","chr8-128035020-128035607"
"3328","chr8-19754589-19759001"
"3329","chr8-19779477-19779922"
"3330","chr8-19813225-19813756"
"3331","chr8-19816289-19818695"
"3332","chr8-19843423-19845483"
"3333","chr8-23454739-23458926"
"3334","chr8-23471943-23472803"
"3335","chr8-23474216-23474671"
"3336","chr8-23527772-23530729"
"3337","chr8-23538387-23539694"
"3338","chr8-23540379-23542278"
"3339","chr8-23550759-23551824"
"3340","chr8-23558342-23560007"
"3341","chr8-27274112-27275188"
"3342","chr8-27286486-27287112"
"3343","chr8-27309411-27312379"
"3344","chr8-27315010-27315924"
"3345","chr8-27318207-27318565"
"3346","chr8-27319685-27320707"
"3347","chr8-27323516-27328738"
"3348","chr8-27330764-27335900"
"3349","chr8-27337150-27338148"
"3350","chr8-27339185-27341325"
"3351","chr8-27342043-27343670"
"3352","chr8-27345708-27347010"
"3353","chr8-27348109-27350210"
