"","x"
"7297","chr4-73066677-73067529"
"7298","chr4-73069295-73070148"
"7299","chr4-73086297-73087169"
"7300","chr4-73169210-73170384"
"7301","chr4-73170487-73171374"
"7302","chr4-73222637-73223525"
"7303","chr4-73256918-73257624"
"7304","chr4-73258549-73259429"
"7305","chr4-74364612-74365545"
"7306","chr4-74370473-74371414"
"7307","chr4-74374161-74374995"
"7308","chr4-74376655-74377515"
"7309","chr4-74398280-74399187"
"7310","chr4-74444684-74445561"
"7311","chr4-74505415-74506319"
"7312","chr4-75624085-75625041"
"7313","chr4-75630142-75631046"
"7314","chr4-75655377-75656218"
"7315","chr4-75673032-75673908"
"7316","chr4-75682719-75683557"
"7317","chr4-75686145-75687026"
"7318","chr4-75695734-75696623"
"7319","chr4-75698285-75699219"
"7320","chr4-75708050-75708956"
"7321","chr4-75724081-75724997"
"7322","chr4-75847972-75848845"
"7323","chr4-77734773-77735614"
"7324","chr4-77750133-77751025"
"7325","chr4-77782253-77783030"
"7326","chr4-77785793-77786611"
"7327","chr4-77818695-77819407"
"7328","chr4-77819910-77820808"
"7329","chr4-77827155-77828069"
"7330","chr4-77852893-77853740"
"7331","chr4-77854319-77855160"
"7332","chr4-77861737-77862372"
"7333","chr4-77862487-77863157"
"7334","chr4-77877114-77878196"
"7335","chr4-81429398-81430297"
"7336","chr4-81467206-81468094"
"7337","chr4-81471559-81472476"
"7338","chr4-81490457-81491118"
"7339","chr4-81491702-81492600"
"7340","chr4-81493859-81494709"
"7341","chr4-81504785-81505739"
"7342","chr4-81527159-81528916"
"7343","chr4-81561840-81562636"
"7344","chr4-81565406-81565963"
"7345","chr4-81580154-81581047"
"7346","chr4-81724789-81725683"
"7347","chr4-81844437-81845343"
"7348","chr4-81913046-81913997"
"7349","chr4-82847052-82847872"
"7350","chr4-82852106-82852944"
"7351","chr4-82865464-82866251"
"7352","chr4-82890787-82891691"
"7353","chr4-82898182-82899067"
"7354","chr4-82900352-82901255"
"7355","chr4-82903531-82904490"
"7356","chr4-82904988-82905914"
"7357","chr4-82989367-82990512"
"7358","chr4-82992520-82993543"
"7359","chr4-83010364-83011251"
"7360","chr4-83012557-83013474"
"7361","chr4-83034587-83035496"
"7362","chr4-83073813-83074704"
"7363","chr4-83083814-83084698"
"7364","chr4-87965774-87966703"
"7365","chr4-87966990-87968026"
"7366","chr4-87975192-87975992"
"7367","chr4-87985222-87986112"
"7368","chr4-88007211-88008084"
"7369","chr4-88033003-88033892"
"7370","chr4-88178243-88179173"
"7371","chr4-88218844-88219733"
"7372","chr4-88231366-88232280"
"7373","chr4-88243982-88244581"
"7374","chr4-88244709-88245609"
"7375","chr4-88284346-88285193"
"7376","chr4-88320359-88321199"
"7377","chr4-88360905-88361822"
"7378","chr4-88368986-88369826"
"7379","chr4-88599947-88600803"
"7380","chr4-88605560-88606416"
"7381","chr4-88613229-88614139"
"7382","chr4-88633796-88634918"
"7383","chr4-88658985-88660030"
"7384","chr4-88665047-88666012"
"7385","chr4-88672632-88673482"
"7386","chr4-88697370-88698265"
"7387","chr4-88727916-88728707"
"7388","chr4-88818489-88819339"
"7389","chr4-88823260-88824088"
"7390","chr4-88964195-88965119"
"7391","chr4-94169632-94170541"
"7392","chr4-94207295-94208226"
"7393","chr4-98995149-98995993"
"7394","chr4-99022415-99023260"
"7395","chr4-99043287-99044194"
"7396","chr4-99055748-99056651"
"7397","chr4-99088313-99089221"
"7398","chr4-99808057-99808936"
"7399","chr4-99811608-99812502"
"7400","chr4-99816266-99817169"
"7401","chr4-99845522-99846379"
"7402","chr4-99847131-99848047"
"7403","chr4-99851056-99851876"
"7404","chr4-99855917-99856708"
"7405","chr4-99859323-99860228"
"7406","chr4-99879980-99880947"
"7407","chr4-99884742-99885610"
"7408","chr4-99894025-99894934"
"7409","chr4-99946226-99947145"
"7410","chr4-99948729-99949466"
"7411","chr4-99950012-99950937"
"7412","chr4-99965425-99966304"
"7413","chr4-99971236-99972330"
"7414","chr4-99981447-99982348"
"7415","chr5-10249638-10250524"
"7416","chr5-10283728-10284630"
"7417","chr5-10307265-10308173"
"7418","chr5-10333178-10334003"
"7419","chr5-10353231-10354154"
"7420","chr5-10357604-10358507"
"7421","chr5-110726286-110727163"
"7422","chr5-110738582-110739488"
"7423","chr5-110751970-110752854"
"7424","chr5-110753512-110754313"
"7425","chr5-110756929-110757822"
"7426","chr5-115815978-115816917"
"7427","chr5-115830879-115831768"
"7428","chr5-115838683-115839591"
"7429","chr5-115841335-115842275"
"7430","chr5-118968477-118969670"
"7431","chr5-118988034-118988926"
"7432","chr5-119070617-119071498"
"7433","chr5-119187502-119188408"
"7434","chr5-119255709-119256765"
"7435","chr5-119268240-119269078"
"7436","chr5-119273048-119273896"
"7437","chr5-119274473-119275378"
"7438","chr5-119277879-119278742"
"7439","chr5-119286274-119286863"
"7440","chr5-119287351-119288296"
"7441","chr5-119290106-119290939"
"7442","chr5-119299397-119300322"
"7443","chr5-119302690-119303565"
"7444","chr5-119308636-119309508"
"7445","chr5-119315525-119316436"
"7446","chr5-119318019-119318940"
"7447","chr5-119320661-119321548"
"7448","chr5-119322464-119323299"
"7449","chr5-119323966-119324881"
"7450","chr5-119326846-119327582"
"7451","chr5-119328646-119329512"
"7452","chr5-119330124-119331017"
"7453","chr5-119340523-119341401"
"7454","chr5-119343535-119344341"
"7455","chr5-119346071-119346816"
"7456","chr5-119353648-119354394"
"7457","chr5-119355316-119356088"
"7458","chr5-119357554-119358337"
"7459","chr5-119358845-119359598"
"7460","chr5-119363917-119364714"
"7461","chr5-119366194-119366966"
"7462","chr5-119367431-119368005"
"7463","chr5-119368123-119368855"
"7464","chr5-119396167-119397006"
"7465","chr5-119401661-119402537"
"7466","chr5-119411734-119412613"
"7467","chr5-119435228-119436109"
"7468","chr5-119438982-119439856"
"7469","chr5-119452181-119453106"
"7470","chr5-119469833-119470712"
"7471","chr5-126730393-126731178"
"7472","chr5-126747807-126748702"
"7473","chr5-126758384-126759288"
"7474","chr5-126761650-126762290"
"7475","chr5-126762409-126763015"
"7476","chr5-126776526-126777405"
"7477","chr5-126777982-126778855"
"7478","chr5-126779858-126780774"
"7479","chr5-126801667-126802380"
"7480","chr5-126808444-126809349"
"7481","chr5-126811517-126812366"
"7482","chr5-126816364-126817383"
"7483","chr5-126845429-126846315"
"7484","chr5-126853661-126854549"
"7485","chr5-126868780-126869739"
"7486","chr5-128082972-128083670"
"7487","chr5-128196528-128197408"
"7488","chr5-128197667-128198522"
"7489","chr5-128201050-128201962"
"7490","chr5-131109673-131110536"
"7491","chr5-131138125-131139046"
"7492","chr5-131164841-131165572"
"7493","chr5-131170418-131171326"
"7494","chr5-131209236-131210118"
"7495","chr5-131214165-131215081"
"7496","chr5-131224233-131225055"
"7497","chr5-131252454-131253331"
"7498","chr5-131254523-131255261"
"7499","chr5-131256886-131257733"
"7500","chr5-131258026-131258815"
"7501","chr5-131263537-131264449"
"7502","chr5-131266342-131267155"
"7503","chr5-131267935-131268503"
"7504","chr5-131272441-131273226"
"7505","chr5-131273579-131274298"
"7506","chr5-131278213-131279099"
"7507","chr5-131280887-131281783"
"7508","chr5-131289100-131289913"
"7509","chr5-131295933-131296831"
"7510","chr5-132526407-132527307"
"7511","chr5-132554862-132555591"
"7512","chr5-132556531-132557439"
"7513","chr5-132558389-132559166"
"7514","chr5-132656087-132656978"
"7515","chr5-132662935-132663853"
"7516","chr5-132687876-132688573"
"7517","chr5-132688689-132689268"
"7518","chr5-132714538-132715333"
"7519","chr5-132737067-132737943"
"7520","chr5-132743271-132744000"
"7521","chr5-132746965-132747790"
"7522","chr5-132751395-132752201"
"7523","chr5-132776802-132777730"
"7524","chr5-132813374-132814024"
"7525","chr5-132819842-132820716"
"7526","chr5-132825432-132826354"
"7527","chr5-132829769-132830628"
"7528","chr5-132861504-132862375"
"7529","chr5-132866128-132867018"
"7530","chr5-132882953-132883824"
"7531","chr5-132963188-132964118"
"7532","chr5-133869038-133869822"
"7533","chr5-133929945-133930829"
"7534","chr5-133968231-133969114"
"7535","chr5-134004443-134005347"
"7536","chr5-134026355-134027211"
"7537","chr5-134039236-134040148"
"7538","chr5-134041359-134042077"
"7539","chr5-134070773-134071710"
"7540","chr5-134077907-134078734"
"7541","chr5-134079552-134080424"
"7542","chr5-134086669-134087581"
"7543","chr5-134090252-134091143"
"7544","chr5-134100109-134100997"
"7545","chr5-134101717-134102633"
"7546","chr5-134103375-134104208"
"7547","chr5-134104922-134105862"
"7548","chr5-134111565-134112476"
"7549","chr5-134114145-134114997"
"7550","chr5-134122286-134123197"
"7551","chr5-134124339-134125183"
"7552","chr5-134127191-134127988"
"7553","chr5-134129409-134130243"
"7554","chr5-134132188-134133096"
"7555","chr5-134137017-134137907"
"7556","chr5-134140330-134141168"
"7557","chr5-134145569-134146466"
"7558","chr5-134176543-134177399"
"7559","chr5-134183907-134184813"
"7560","chr5-134225911-134226768"
"7561","chr5-134554263-134555157"
"7562","chr5-134555717-134556610"
"7563","chr5-134577514-134578358"
"7564","chr5-134586735-134587653"
"7565","chr5-134632363-134633267"
"7566","chr5-134648208-134649121"
"7567","chr5-134737991-134738878"
"7568","chr5-134758257-134759147"
"7569","chr5-138068477-138069360"
"7570","chr5-138076849-138077711"
"7571","chr5-138080848-138081724"
"7572","chr5-138132984-138133902"
"7573","chr5-138178404-138179313"
"7574","chr5-138180202-138180929"
"7575","chr5-138212931-138213845"
"7576","chr5-138241623-138242492"
"7577","chr5-138257442-138258480"
"7578","chr5-138273982-138274913"
"7579","chr5-138315765-138316849"
"7580","chr5-138331523-138332430"
"7581","chr5-138337726-138338488"
"7582","chr5-138344787-138345605"
"7583","chr5-138352293-138353077"
"7584","chr5-138354703-138355608"
"7585","chr5-138407657-138408509"
"7586","chr5-138438618-138439533"
"7587","chr5-138449683-138450548"
"7588","chr5-138459013-138459905"
"7589","chr5-138463795-138464515"
"7590","chr5-138464726-138465674"
"7591","chr5-138491674-138492589"
"7592","chr5-138503483-138504401"
"7593","chr5-138542877-138543773"
"7594","chr5-138547741-138548656"
"7595","chr5-138565066-138565940"
"7596","chr5-138568175-138568924"
"7597","chr5-141557549-141558448"
"7598","chr5-141563877-141564789"
"7599","chr5-141567222-141568047"
"7600","chr5-141591726-141592635"
"7601","chr5-141603983-141604702"
"7602","chr5-141605440-141606320"
"7603","chr5-141618692-141619574"
"7604","chr5-141622927-141623839"
"7605","chr5-141636513-141637349"
"7606","chr5-141637989-141638676"
"7607","chr5-141650951-141651835"
"7608","chr5-141664698-141665584"
"7609","chr5-141681698-141682562"
"7610","chr5-141682909-141683669"
"7611","chr5-141691782-141692581"
"7612","chr5-141693011-141693832"
"7613","chr5-141702071-141702905"
"7614","chr5-142012597-142013453"
"7615","chr5-142014882-142015665"
"7616","chr5-142015928-142016698"
"7617","chr5-142024661-142025559"
"7618","chr5-142063584-142064483"
"7619","chr5-142088287-142089234"
"7620","chr5-142095459-142096355"
"7621","chr5-142104246-142105145"
"7622","chr5-142108382-142109215"
"7623","chr5-142110311-142110888"
"7624","chr5-142112301-142113119"
"7625","chr5-142136376-142137199"
"7626","chr5-142143577-142144353"
"7627","chr5-142145033-142145945"
"7628","chr5-142151551-142152444"
"7629","chr5-142223390-142224302"
"7630","chr5-144141978-144142853"
"7631","chr5-144170292-144171198"
"7632","chr5-144177284-144178152"
"7633","chr5-144183049-144183966"
"7634","chr5-144187542-144188438"
"7635","chr5-144189622-144190541"
"7636","chr5-144191755-144192652"
"7637","chr5-144203513-144204415"
"7638","chr5-144204807-144205739"
"7639","chr5-146182305-146183218"
"7640","chr5-146203097-146203980"
"7641","chr5-146290932-146292079"
"7642","chr5-147610847-147611915"
"7643","chr5-147627868-147628698"
"7644","chr5-147782322-147783209"
"7645","chr5-147804857-147805759"
"7646","chr5-147822308-147823206"
"7647","chr5-148320121-148320900"
"7648","chr5-148383474-148384374"
"7649","chr5-148443764-148444618"
"7650","chr5-148456905-148457751"
"7651","chr5-148458372-148459103"
"7652","chr5-148467647-148468608"
"7653","chr5-148482616-148483584"
"7654","chr5-150316881-150317806"
"7655","chr5-150318529-150319483"
"7656","chr5-150350351-150351205"
"7657","chr5-150357177-150358070"
"7658","chr5-150398380-150399288"
"7659","chr5-150409621-150410251"
"7660","chr5-150410414-150411135"
"7661","chr5-150411247-150411620"
"7662","chr5-150412440-150413358"
"7663","chr5-150435864-150436764"
"7664","chr5-150449423-150450329"
"7665","chr5-150458601-150459506"
"7666","chr5-150472378-150472978"
"7667","chr5-150473008-150473634"
"7668","chr5-150485957-150486815"
"7669","chr5-151686535-151687404"
"7670","chr5-151740360-151741282"
"7671","chr5-151745014-151745917"
"7672","chr5-151748975-151750169"
"7673","chr5-151758205-151759116"
"7674","chr5-151771240-151772190"
"7675","chr5-151868219-151869102"
"7676","chr5-154179852-154180764"
"7677","chr5-154190064-154190965"
"7678","chr5-154197904-154198809"
"7679","chr5-154202544-154203468"
"7680","chr5-154221315-154222225"
"7681","chr5-154223143-154224069"
"7682","chr5-154272755-154273973"
"7683","chr5-154301769-154302704"
"7684","chr5-154384657-154385427"
"7685","chr5-157303638-157304508"
"7686","chr5-157306430-157307340"
"7687","chr5-157308794-157309679"
"7688","chr5-157312165-157313061"
"7689","chr5-157328118-157328968"
"7690","chr5-157342510-157343428"
"7691","chr5-157343942-157344861"
"7692","chr5-157363928-157364531"
"7693","chr5-157390159-157391022"
"7694","chr5-157401055-157401954"
"7695","chr5-157405678-157406585"
"7696","chr5-157406937-157407862"
"7697","chr5-157431524-157432441"
"7698","chr5-157459750-157460641"
"7699","chr5-157476645-157477528"
"7700","chr5-157486252-157487040"
"7701","chr5-157487174-157487902"
"7702","chr5-157540563-157541448"
"7703","chr5-157541597-157542341"
"7704","chr5-157544353-157545216"
"7705","chr5-157551762-157552678"
"7706","chr5-157566685-157567520"
"7707","chr5-157569562-157570342"
"7708","chr5-157571163-157572092"
"7709","chr5-157575400-157576262"
"7710","chr5-168481197-168482038"
"7711","chr5-168486016-168486884"
"7712","chr5-168529168-168530050"
"7713","chr5-168579227-168580111"
"7714","chr5-168612694-168613680"
"7715","chr5-168679100-168680294"
"7716","chr5-172736035-172736968"
"7717","chr5-172751199-172752131"
"7718","chr5-172764994-172765903"
"7719","chr5-172770802-172771635"
"7720","chr5-172772096-172772931"
"7721","chr5-172777219-172778108"
"7722","chr5-172788999-172789838"
"7723","chr5-172806957-172807865"
"7724","chr5-172833802-172834650"
"7725","chr5-172837437-172838353"
"7726","chr5-172867022-172867833"
"7727","chr5-172881471-172882461"
"7728","chr5-172932130-172933020"
"7729","chr5-172958825-172959625"
"7730","chr5-172978489-172979390"
"7731","chr5-172983351-172984189"
"7732","chr5-173036966-173037835"
"7733","chr5-173055766-173056597"
"7734","chr5-173056860-173057671"
"7735","chr5-175444236-175445141"
"7736","chr5-175464439-175465325"
"7737","chr5-175471421-175472309"
"7738","chr5-175478167-175479015"
"7739","chr5-175480084-175480963"
"7740","chr5-175507361-175508326"
"7741","chr5-175516622-175517362"
"7742","chr5-175517574-175518393"
"7743","chr5-175521242-175522153"
"7744","chr5-175533841-175534724"
"7745","chr5-34838708-34839619"
"7746","chr5-34842382-34843287"
"7747","chr5-34898016-34898970"
"7748","chr5-34915149-34916054"
"7749","chr5-34923684-34924481"
"7750","chr5-34929096-34929952"
"7751","chr5-35002789-35003806"
"7752","chr5-37370784-37371698"
"7753","chr5-37378801-37379713"
"7754","chr5-37412698-37413591"
"7755","chr5-40605402-40606204"
"7756","chr5-40623229-40624135"
"7757","chr5-40649262-40650177"
"7758","chr5-40652207-40653087"
"7759","chr5-40653286-40654100"
"7760","chr5-40654898-40655790"
"7761","chr5-40669599-40670434"
"7762","chr5-40675486-40676374"
"7763","chr5-40679098-40680035"
"7764","chr5-40687887-40688789"
"7765","chr5-40689361-40690105"
"7766","chr5-40691885-40692702"
"7767","chr5-40700214-40701159"
"7768","chr5-40722178-40723117"
"7769","chr5-40735969-40736953"
"7770","chr5-40755567-40756420"
"7771","chr5-42949060-42949941"
"7772","chr5-42950664-42950960"
"7773","chr5-42951068-42951781"
"7774","chr5-42961991-42962925"
"7775","chr5-42970655-42971668"
"7776","chr5-42972118-42973006"
"7777","chr5-42978960-42979746"
"7778","chr5-42984921-42985844"
"7779","chr5-42988909-42989758"
"7780","chr5-42992660-42992992"
"7781","chr5-42993092-42993715"
"7782","chr5-42994500-42995436"
"7783","chr5-43007853-43008791"
"7784","chr5-43009187-43009908"
"7785","chr5-43010405-43011252"
"7786","chr5-43017696-43018540"
"7787","chr5-43019701-43020613"
"7788","chr5-43033767-43034397"
"7789","chr5-43034515-43035126"
"7790","chr5-43036067-43036903"
"7791","chr5-43037816-43038605"
"7792","chr5-43040053-43040903"
"7793","chr5-43041977-43042839"
"7794","chr5-43064512-43065401"
"7795","chr5-43066240-43067086"
"7796","chr5-43073633-43074539"
"7797","chr5-43105394-43106273"
"7798","chr5-43110474-43111385"
"7799","chr5-43120943-43121781"
"7800","chr5-43140071-43140992"
"7801","chr5-43236228-43237110"
"7802","chr5-43305743-43306632"
"7803","chr5-43313132-43314022"
"7804","chr5-43389490-43390375"
"7805","chr5-43396656-43397549"
"7806","chr5-52692994-52693893"
"7807","chr5-52725109-52726024"
"7808","chr5-52738180-52738622"
"7809","chr5-52742807-52743483"
"7810","chr5-52743634-52744430"
"7811","chr5-52744962-52745798"
"7812","chr5-52775768-52776688"
"7813","chr5-52787503-52788270"
"7814","chr5-52799637-52800507"
"7815","chr5-55001941-55002928"
"7816","chr5-55027156-55028107"
"7817","chr5-55037107-55038034"
"7818","chr5-55061883-55062811"
"7819","chr5-55096637-55097530"
"7820","chr5-55101315-55102020"
"7821","chr5-55102174-55102956"
"7822","chr5-55146279-55147154"
"7823","chr5-55159414-55160311"
"7824","chr5-55171744-55172426"
"7825","chr5-55172888-55173752"
"7826","chr5-55176141-55177021"
"7827","chr5-58459921-58460714"
"7828","chr5-58462357-58463232"
"7829","chr5-62295305-62296244"
"7830","chr5-62299252-62300154"
"7831","chr5-62305669-62306574"
"7832","chr5-62341833-62342669"
"7833","chr5-62353778-62354642"
"7834","chr5-62403462-62404319"
"7835","chr5-62412232-62413127"
"7836","chr5-64768261-64769181"
"7837","chr5-64784183-64785093"
"7838","chr5-65480052-65480868"
"7839","chr5-65481537-65482412"
"7840","chr5-65483496-65484355"
"7841","chr5-66502986-66503865"
"7842","chr5-66596007-66596879"
"7843","chr5-66813890-66814994"
"7844","chr5-66821703-66822644"
"7845","chr5-66828439-66829371"
"7846","chr5-74766736-74767636"
"7847","chr5-74794081-74794680"
"7848","chr5-74865887-74866731"
"7849","chr5-74903133-74904142"
"7850","chr5-74919268-74920172"
"7851","chr5-78294294-78295184"
"7852","chr5-78295716-78296316"
"7853","chr5-78316931-78318128"
"7854","chr5-78360084-78360921"
"7855","chr5-79229319-79230212"
"7856","chr5-79235648-79236525"
"7857","chr5-79263246-79263996"
"7858","chr5-79990713-79991606"
"7859","chr5-80034980-80035943"
"7860","chr5-80082807-80083230"
"7861","chr5-80083330-80083882"
"7862","chr5-80116029-80117012"
"7863","chr5-80125648-80126567"
"7864","chr5-80135991-80136792"
"7865","chr5-80140011-80140853"
"7866","chr5-80152575-80153433"
"7867","chr5-80181363-80182198"
"7868","chr5-80190693-80191538"
"7869","chr5-80220296-80221209"
"7870","chr5-80233676-80234347"
"7871","chr5-80237824-80238687"
"7872","chr5-80245690-80246491"
"7873","chr5-80247089-80247938"
"7874","chr5-80251403-80252298"
"7875","chr5-80253409-80254209"
"7876","chr5-80255663-80256542"
"7877","chr5-80269842-80270689"
"7878","chr5-80275081-80275986"
"7879","chr5-80307227-80308120"
"7880","chr5-80309744-80310662"
"7881","chr5-80345848-80346686"
"7882","chr5-80957765-80958665"
"7883","chr5-80960083-80961018"
"7884","chr5-80961827-80962544"
"7885","chr5-80972876-80973779"
"7886","chr5-81006852-81007618"
"7887","chr5-81007750-81008397"
"7888","chr5-81018537-81019355"
"7889","chr5-81104910-81105912"
"7890","chr5-81108171-81109058"
"7891","chr5-82173882-82174732"
"7892","chr5-82225320-82226207"
"7893","chr5-82274278-82275155"
"7894","chr5-82277985-82278918"
"7895","chr5-82351619-82352467"
"7896","chr5-82356806-82357717"
"7897","chr5-83077015-83077929"
"7898","chr5-83094841-83095872"
"7899","chr5-83095993-83096539"
"7900","chr5-88141079-88141986"
"7901","chr5-88145357-88146207"
"7902","chr5-88172410-88173610"
"7903","chr5-88204017-88204896"
"7904","chr5-88250746-88251690"
"7905","chr5-88268525-88269446"
"7906","chr5-90439601-90440450"
"7907","chr5-90444659-90445331"
"7908","chr5-90474241-90475112"
"7909","chr5-90529248-90530156"
"7910","chr5-90558329-90559237"
"7911","chr5-90561917-90562811"
"7912","chr5-94577682-94578734"
"7913","chr5-94613185-94614109"
"7914","chr5-94618301-94619138"
"7915","chr5-94692809-94693693"
"7916","chr5-94737647-94738517"
"7917","chr5-95475250-95476581"
"7918","chr5-95554604-95555497"
"7919","chr5-95620399-95621167"
"7920","chr5-95622162-95622930"
"7921","chr5-95631877-95632764"
"7922","chr5-96537132-96538033"
"7923","chr5-96538623-96539405"
"7924","chr5-96565598-96566547"
"7925","chr5-96595118-96596070"
"7926","chr5-96601513-96602401"
"7927","chr5-96613484-96614653"
"7928","chr5-96651776-96652646"
"7929","chr5-96656823-96657676"
"7930","chr5-96661881-96662508"
"7931","chr5-96662630-96663369"
"7932","chr5-96664409-96665239"
"7933","chr5-96687587-96688491"
"7934","chr5-96702346-96703122"
"7935","chr5-96714607-96715468"
"7936","chr5-96715936-96716710"
"7937","chr5-96752204-96753074"
"7938","chr5-96775394-96776330"
"7939","chr6-104670880-104671896"
"7940","chr6-104682788-104683712"
"7941","chr6-104704868-104705759"
"7942","chr6-104770946-104771978"
"7943","chr6-104789515-104790390"
"7944","chr6-104816198-104817235"
"7945","chr6-104859388-104860273"
"7946","chr6-10616667-10617707"
"7947","chr6-10655188-10656229"
"7948","chr6-10658732-10659403"
"7949","chr6-10694323-10695250"
"7950","chr6-10720194-10721097"
"7951","chr6-10722613-10723527"
"7952","chr6-10732934-10733794"
"7953","chr6-10747245-10748159"
"7954","chr6-10759074-10759904"
"7955","chr6-107832428-107833310"
"7956","chr6-107847953-107848877"
"7957","chr6-107866658-107867577"
"7958","chr6-107874993-107875688"
"7959","chr6-107957811-107958704"
"7960","chr6-10800980-10801829"
"7961","chr6-108031902-108032849"
"7962","chr6-108049662-108050525"
"7963","chr6-109491102-109492001"
"7964","chr6-109526696-109527615"
"7965","chr6-109678582-109679935"
"7966","chr6-109690825-109691709"
"7967","chr6-109704940-109705833"
"7968","chr6-111209988-111211009"
"7969","chr6-111258850-111259744"
"7970","chr6-111283168-111284193"
"7971","chr6-116096425-116097202"
"7972","chr6-116100473-116101342"
"7973","chr6-116120438-116121250"
"7974","chr6-116216464-116217755"
"7975","chr6-116229054-116229947"
"7976","chr6-116253674-116254539"
"7977","chr6-116265007-116265900"
"7978","chr6-116268283-116269181"
"7979","chr6-116279399-116280186"
"7980","chr6-116287467-116288338"
"7981","chr6-116475673-116476486"
"7982","chr6-116500744-116501704"
"7983","chr6-116531596-116532638"
"7984","chr6-116535921-116536866"
"7985","chr6-116561153-116562059"
"7986","chr6-116564781-116565625"
"7987","chr6-116570873-116571790"
"7988","chr6-116615986-116616857"
"7989","chr6-116645183-116646025"
"7990","chr6-116668308-116669179"
"7991","chr6-116680671-116681574"
"7992","chr6-116695134-116696023"
"7993","chr6-117602106-117603016"
"7994","chr6-117604965-117605858"
"7995","chr6-117616358-117617304"
"7996","chr6-117674969-117675870"
"7997","chr6-118550834-118551723"
"7998","chr6-118558547-118559398"
"7999","chr6-118565140-118566034"
"8000","chr6-118580576-118581450"
"8001","chr6-118618518-118619420"
"8002","chr6-118651224-118652093"
"8003","chr6-118656691-118657556"
"8004","chr6-118659905-118660803"
"8005","chr6-118663939-118664649"
"8006","chr6-118664775-118665497"
"8007","chr6-118705638-118706477"
"8008","chr6-118709151-118709702"
"8009","chr6-118709815-118710461"
"8010","chr6-118725693-118726577"
"8011","chr6-118730408-118731556"
"8012","chr6-125746562-125747417"
"8013","chr6-125747560-125748412"
"8014","chr6-125749089-125750009"
"8015","chr6-125753381-125754243"
"8016","chr6-125758877-125759875"
"8017","chr6-125769640-125770503"
"8018","chr6-125780006-125780821"
"8019","chr6-125790390-125791299"
"8020","chr6-125793652-125794540"
"8021","chr6-125803966-125804880"
"8022","chr6-125824655-125825526"
"8023","chr6-125826649-125827560"
"8024","chr6-125829171-125830072"
"8025","chr6-125831562-125832432"
"8026","chr6-125834219-125835026"
"8027","chr6-125858421-125859299"
"8028","chr6-125889056-125890011"
"8029","chr6-125904680-125905556"
"8030","chr6-125906209-125907049"
"8031","chr6-125918656-125919565"
"8032","chr6-125953014-125953891"
"8033","chr6-125956397-125957264"
"8034","chr6-127420225-127421119"
"8035","chr6-127464718-127465558"
"8036","chr6-127483851-127484717"
"8037","chr6-127514394-127515051"
"8038","chr6-127515753-127516635"
"8039","chr6-127518533-127519380"
"8040","chr6-127520086-127520771"
"8041","chr6-127539004-127539889"
"8042","chr6-127546989-127547981"
"8043","chr6-13229331-13230309"
"8044","chr6-132400902-132401982"
"8045","chr6-132483816-132484806"
"8046","chr6-132512557-132513473"
"8047","chr6-132530139-132531001"
"8048","chr6-13273578-13274478"
"8049","chr6-13302515-13303409"
"8050","chr6-13328095-13328985"
"8051","chr6-13331587-13332502"
"8052","chr6-13336234-13337148"
"8053","chr6-13383282-13384169"
"8054","chr6-13711521-13712391"
"8055","chr6-13725380-13726270"
"8056","chr6-13742747-13743875"
"8057","chr6-13747316-13748215"
"8058","chr6-13762137-13763208"
"8059","chr6-13763546-13764453"
"8060","chr6-13769372-13770202"
"8061","chr6-13794854-13795734"
"8062","chr6-13813953-13814844"
"8063","chr6-13859799-13860738"
"8064","chr6-138692024-138692827"
"8065","chr6-138692964-138693754"
"8066","chr6-13873473-13874387"
"8067","chr6-138773157-138774089"
"8068","chr6-138795682-138796563"
"8069","chr6-138815788-138816660"
"8070","chr6-138824531-138825367"
"8071","chr6-13908687-13909675"
"8072","chr6-14046211-14047117"
"8073","chr6-14066530-14067399"
"8074","chr6-14073653-14074411"
"8075","chr6-14074888-14075767"
"8076","chr6-14108781-14109655"
"8077","chr6-14117225-14118136"
"8078","chr6-14144361-14145247"
"8079","chr6-14210734-14211650"
"8080","chr6-143397144-143398037"
"8081","chr6-143426939-143427840"
"8082","chr6-143450311-143451229"
"8083","chr6-143510981-143511869"
"8084","chr6-143513143-143514037"
"8085","chr6-143528043-143528874"
"8086","chr6-143529062-143529810"
"8087","chr6-143536824-143537543"
"8088","chr6-143539490-143540327"
"8089","chr6-143541024-143541823"
"8090","chr6-143545781-143546542"
"8091","chr6-143549243-143550210"
"8092","chr6-143566877-143567667"
"8093","chr6-143568791-143569651"
"8094","chr6-143575111-143575999"
"8095","chr6-143594425-143595314"
"8096","chr6-143598118-143599040"
"8097","chr6-143677527-143678411"
"8098","chr6-145623208-145624150"
"8099","chr6-145633659-145634634"
"8100","chr6-145734890-145735727"
"8101","chr6-148700648-148701463"
"8102","chr6-148738947-148739628"
"8103","chr6-148746387-148747233"
"8104","chr6-148747570-148748381"
"8105","chr6-148758184-148759048"
"8106","chr6-148760429-148761198"
"8107","chr6-148761330-148761932"
"8108","chr6-148771690-148772637"
"8109","chr6-148780783-148781662"
"8110","chr6-148790126-148791000"
"8111","chr6-148830721-148831528"
"8112","chr6-148947611-148948506"
"8113","chr6-148971878-148973264"
"8114","chr6-149365989-149366867"
"8115","chr6-149378769-149379516"
"8116","chr6-149385989-149386734"
"8117","chr6-149431711-149432624"
"8118","chr6-149435471-149436380"
"8119","chr6-149450950-149451756"
